model,month,net_return_sum
ema_cross_8_24,2025-01,-0.05935482366285564
ema_cross_8_24,2025-02,-0.3241468852855415
ema_cross_8_24,2025-03,-0.1518535788440649
ema_cross_8_24,2025-04,-0.712637129368009
ema_cross_8_24,2025-05,0.037488587715054915
ema_cross_8_24,2025-06,0.1106296517225894
ema_cross_8_24,2025-07,0.10263139955032782
ema_cross_8_24,2025-08,-0.010739382762695609
ema_cross_8_24,2025-09,-0.2678068002820468
ema_cross_8_24,2025-10,0.607776063129085
ema_cross_8_24,2025-11,-0.1446898320442828
ema_cross_8_24,2025-12,0.43903187726317
ema_cross_8_24,2026-01,-0.2717026885365865
ema_cross_8_24,2026-02,-0.164893061286922
ema_cross_8_24,2026-03,0.3426936937661545
ema_cross_8_24,2026-04,-0.12289802911439772
ema_cross_8_24,2026-05,0.004610639498784893
long_only,2021-07,-0.30429685741178264
long_only,2021-08,-0.13336573737991017
long_only,2021-09,0.012168300973468014
long_only,2021-10,0.10597588274373217
long_only,2021-11,-0.06164532420475659
long_only,2021-12,-0.2546192368737966
long_only,2022-01,-0.037158663092143204
long_only,2022-02,-0.0499336820386488
long_only,2022-03,-0.1434050754297037
long_only,2022-04,-0.3226955560668389
long_only,2022-05,-0.40099899776380776
long_only,2022-06,-0.15300732852787502
long_only,2022-07,-0.2121525075617414
long_only,2022-08,0.2919970242233648
long_only,2022-09,-0.3155701324969807
long_only,2022-10,-0.6766506392748314
long_only,2022-11,0.2691706608799803
long_only,2022-12,-0.10506586023772914
long_only,2023-01,0.27827821106835926
long_only,2023-02,-0.4962656605504197
long_only,2023-03,-0.006405535683789423
long_only,2023-04,-0.157543842578587
long_only,2023-05,-0.0077729066165581
long_only,2023-06,0.0781994863791128
long_only,2023-07,0.3196120940484037
long_only,2023-08,-0.1926760748781435
long_only,2023-09,-0.30243779946279997
long_only,2023-10,-0.38729416485798324
long_only,2023-11,-0.05464191541208029
long_only,2023-12,0.06357714588897964
long_only,2024-01,-0.026469438284260904
long_only,2024-02,0.263471566279377
long_only,2024-03,0.022832969588108713
long_only,2024-04,-0.2366787489453575
long_only,2024-05,-0.05207815756055192
long_only,2024-06,-0.1036815706862457
long_only,2024-07,-0.07410358491076151
long_only,2024-08,0.12454433208339641
long_only,2024-09,0.032383782702937604
long_only,2024-10,-0.2655571187753074
long_only,2024-11,-0.15075233326097773
long_only,2024-12,0.14414305231192762
long_only,2025-01,-0.1665746247548739
long_only,2025-02,0.02533724586087291
long_only,2025-03,0.02232841612953259
long_only,2025-04,-0.10364222635865508
long_only,2025-05,0.29305737346909966
long_only,2025-06,0.1533241398064206
long_only,2025-07,0.2761623452909633
long_only,2025-08,0.4957250889287792
long_only,2025-09,-0.04335960440393182
long_only,2025-10,-0.035464275225725116
long_only,2025-11,0.0823002670912735
long_only,2025-12,0.21854050018698337
long_only,2026-01,-0.21589450013708159
long_only,2026-02,-0.038964765517308805
long_only,2026-03,-0.4059899754143133
long_only,2026-04,0.0446757595374567
long_only,2026-05,0.0650103043513499
lstm_dmn,2021-07,0.004601000245422969
lstm_dmn,2021-08,0.009615216815855143
lstm_dmn,2021-09,0.0072090299935507075
lstm_dmn,2021-10,-0.000958186997889774
lstm_dmn,2021-11,-0.016956916901380584
lstm_dmn,2021-12,-0.008309409448030835
lstm_dmn,2022-01,0.011416728078405342
